Episode,Score,Success,Fish,Difficulty,Behavior,Episode_Length,Epsilon,Win_Streak,Avg_Score_100,Win_Rate_100,Easy_Success_Rate,Medium_Success_Rate,Hard_Success_Rate
284,53.02,1,Sardine,30,dart,335,0.1996,28,54.76,96.0,89.9,75.0,0.0
285,51.64,1,Anchovy,30,dart,338,0.1996,29,54.96,96.0,90.0,75.0,0.0
286,33.22,1,Carp,15,mixed,360,0.1996,30,54.74,96.0,90.0,75.0,0.0
287,64.08,1,Bream,35,smooth,335,0.1996,31,54.72,96.0,90.0,75.0,0.0
288,53.68,1,Sardine,30,dart,328,0.1996,32,54.68,96.0,90.1,75.0,0.0
289,33.03,1,Carp,15,mixed,375,0.1996,33,54.47,96.0,90.1,75.0,0.0
290,50.47,1,Smallmouth Bass,28,mixed,333,0.1996,34,54.38,96.0,90.1,75.0,0.0
291,59.81,1,Bream,35,smooth,338,0.1996,35,54.37,96.0,90.2,75.0,0.0
292,88.12,1,Pike,60,dart,355,0.1996,36,54.60,96.0,90.2,76.5,0.0
293,79.88,1,Goby,55,dart,323,0.1996,37,54.79,96.0,90.2,77.8,0.0
294,52.72,1,Anchovy,30,dart,330,0.1996,38,54.88,96.0,90.2,77.8,0.0
295,66.67,1,Red Snapper,40,mixed,318,0.1996,39,55.00,96.0,90.3,77.8,0.0
296,82.68,1,Tiger Trout,60,dart,328,0.1996,40,55.16,96.0,90.3,78.9,0.0
297,32.81,1,Carp,15,mixed,345,0.1996,41,54.89,96.0,90.3,78.9,0.0
298,55.95,1,Chub,35,dart,318,0.1996,42,55.16,96.0,90.3,78.9,0.0
299,54.84,1,Sardine,30,dart,328,0.1996,43,55.19,96.0,90.4,78.9,0.0
300,58.62,1,Bream,35,smooth,318,0.1996,44,55.25,96.0,90.4,78.9,0.0
301,105.62,1,Goby,55,dart,558,0.1996,45,55.50,96.0,90.4,80.0,0.0
302,60.31,1,Perch,35,dart,315,0.1996,46,55.82,96.0,90.4,80.0,0.0
303,71.57,1,Red Snapper,40,mixed,368,0.1995,47,55.98,96.0,90.5,80.0,0.0
304,66.52,1,Sea Cucumber,40,sinker,333,0.1995,48,56.88,97.0,90.5,80.0,0.0
305,53.02,1,Sunfish,30,mixed,330,0.1995,49,56.73,97.0,90.5,80.0,0.0
306,48.46,1,Smallmouth Bass,28,mixed,338,0.1995,50,56.67,97.0,90.6,80.0,0.0
307,58.80,1,Perch,35,dart,323,0.1995,51,56.72,97.0,90.6,80.0,0.0
308,73.73,1,Bullhead,46,smooth,325,0.1995,52,57.14,97.0,90.6,81.0,0.0
309,46.52,1,Herring,25,dart,335,0.1995,53,56.57,97.0,90.6,81.0,0.0
310,115.44,1,Tuna,70,smooth,323,0.1995,54,57.41,97.0,90.6,81.8,0.0
311,53.43,1,Anchovy,30,dart,330,0.1995,55,57.41,97.0,90.7,81.8,0.0
312,66.91,1,Red Snapper,40,mixed,330,0.1995,56,57.50,97.0,90.7,81.8,0.0
313,58.70,1,Perch,35,dart,338,0.1995,57,57.59,97.0,90.7,81.8,0.0
314,31.61,1,Carp,15,mixed,330,0.1995,58,57.03,97.0,90.8,81.8,0.0
315,84.13,1,Albacore,60,mixed,320,0.1995,59,58.18,98.0,90.8,82.6,0.0
316,64.94,1,Red Snapper,40,mixed,320,0.1995,60,58.19,98.0,90.8,82.6,0.0
317,86.29,1,Tiger Trout,60,dart,370,0.1995,61,58.51,98.0,90.8,83.3,0.0
318,60.13,1,Perch,35,dart,355,0.1995,62,58.45,98.0,90.8,83.3,0.0
319,60.62,1,Chub,35,dart,320,0.1995,63,58.58,98.0,90.8,83.3,0.0
320,75.63,1,Rainbow Trout,45,mixed,350,0.1995,64,58.89,98.0,90.8,84.0,0.0
321,49.06,1,Smallmouth Bass,28,mixed,330,0.1995,65,58.78,98.0,90.9,84.0,0.0
322,83.67,1,Lionfish,50,smooth,318,0.1995,66,59.12,98.0,90.9,84.6,0.0
323,53.12,1,Anchovy,30,dart,323,0.1995,67,59.35,98.0,90.9,84.6,0.0
324,53.21,1,Sardine,30,dart,333,0.1995,68,59.34,98.0,90.9,84.6,0.0
325,68.62,1,Red Snapper,40,mixed,323,0.1995,69,59.36,98.0,91.0,84.6,0.0
326,52.69,1,Anchovy,30,dart,323,0.1995,70,59.57,98.0,91.0,84.6,0.0
327,68.10,1,Sea Cucumber,40,sinker,328,0.1995,71,59.65,98.0,91.0,84.6,0.0
328,62.39,1,Sea Cucumber,40,sinker,325,0.1995,72,59.78,98.0,91.1,84.6,0.0
329,119.86,1,Sandfish,65,mixed,725,0.1995,73,61.25,99.0,91.1,85.2,0.0
330,33.15,1,Carp,15,mixed,388,0.1995,74,60.80,99.0,91.1,85.2,0.0
331,47.22,1,Herring,25,dart,343,0.1995,75,60.69,99.0,91.1,85.2,0.0
332,67.04,1,Red Snapper,40,mixed,323,0.1995,76,60.76,99.0,91.1,85.2,0.0
333,49.89,1,Smallmouth Bass,28,mixed,330,0.1995,77,60.66,99.0,91.2,85.2,0.0
334,60.90,1,Bream,35,smooth,333,0.1995,78,60.50,99.0,91.2,85.2,0.0
335,51.82,1,Smallmouth Bass,28,mixed,330,0.1994,79,60.51,99.0,91.2,85.2,0.0
336,65.68,1,Red Snapper,40,mixed,323,0.1994,80,60.58,99.0,91.3,85.2,0.0
337,50.12,1,Smallmouth Bass,28,mixed,328,0.1994,81,60.56,99.0,91.3,85.2,0.0
338,60.10,1,Bream,35,smooth,348,0.1994,82,60.35,99.0,91.3,85.2,0.0
339,60.68,1,Bream,35,smooth,333,0.1994,83,60.04,99.0,91.3,85.2,0.0
340,60.37,1,Chub,35,dart,395,0.1994,84,59.98,99.0,91.4,85.2,0.0
341,60.76,1,Perch,35,dart,315,0.1994,85,60.10,99.0,91.4,85.2,0.0
342,88.34,1,Red Mullet,55,smooth,325,0.1994,86,60.12,99.0,91.4,85.7,0.0
343,67.89,1,Red Snapper,40,mixed,330,0.1994,87,60.25,99.0,91.4,85.7,0.0
344,53.00,1,Sardine,30,dart,325,0.1994,88,60.13,99.0,91.5,85.7,0.0
345,59.96,1,Chub,35,dart,330,0.1994,89,60.14,99.0,91.5,85.7,0.0
346,46.77,1,Herring,25,dart,335,0.1994,90,60.04,99.0,91.5,85.7,0.0
347,69.61,1,Red Snapper,40,mixed,323,0.1994,91,60.09,99.0,91.5,85.7,0.0
348,78.21,1,Bullhead,46,smooth,328,0.1994,92,60.22,99.0,91.5,86.2,0.0
349,51.57,1,Anchovy,30,dart,335,0.1994,93,60.07,99.0,91.6,86.2,0.0
350,32.18,1,Carp,15,mixed,328,0.1994,94,59.83,99.0,91.6,86.2,0.0
351,85.28,1,Midnight Carp,55,mixed,333,0.1994,95,60.02,99.0,91.6,86.7,0.0
352,44.62,1,Herring,25,dart,328,0.1994,96,59.95,99.0,91.6,86.7,0.0
353,49.30,1,Anchovy,30,dart,333,0.1994,97,59.59,99.0,91.6,86.7,0.0
354,60.95,1,Chub,35,dart,320,0.1994,98,59.70,99.0,91.7,86.7,0.0
355,76.56,1,Shad,45,smooth,325,0.1994,99,59.84,99.0,91.7,87.1,0.0
356,82.00,1,Midnight Carp,55,mixed,323,0.1994,100,60.72,100.0,91.7,87.5,0.0
357,80.83,1,Woodskip,50,mixed,328,0.1994,101,61.05,100.0,91.7,87.9,0.0
358,58.72,1,Bream,35,smooth,333,0.1994,102,61.10,100.0,91.7,87.9,0.0
359,58.58,1,Chub,35,dart,320,0.1994,103,61.07,100.0,91.7,87.9,0.0
360,53.09,1,Sardine,30,dart,318,0.1994,104,60.96,100.0,91.7,87.9,0.0
361,51.62,1,Sardine,30,dart,325,0.1994,105,61.16,100.0,91.8,87.9,0.0
362,52.32,1,Sunfish,30,mixed,325,0.1994,106,61.17,100.0,91.8,87.9,0.0
363,52.25,1,Sardine,30,dart,323,0.1994,107,61.15,100.0,91.8,87.9,0.0
364,68.34,1,Red Snapper,40,mixed,328,0.1994,108,61.31,100.0,91.8,87.9,0.0
365,53.49,1,Sardine,30,dart,318,0.1993,109,60.79,100.0,91.9,87.9,0.0
366,49.51,1,Smallmouth Bass,28,mixed,333,0.1993,110,60.57,100.0,91.9,87.9,0.0
367,54.03,1,Sardine,30,dart,325,0.1993,111,60.58,100.0,91.9,87.9,0.0
368,32.50,1,Carp,15,mixed,333,0.1993,112,60.43,100.0,91.9,87.9,0.0
369,83.21,1,Goby,55,dart,328,0.1993,113,60.70,100.0,91.9,88.2,0.0
370,64.33,1,Sea Cucumber,40,sinker,358,0.1993,114,61.02,100.0,92.0,88.2,0.0
371,45.92,1,Herring,25,dart,323,0.1993,115,60.89,100.0,92.0,88.2,0.0
372,55.57,1,Sardine,30,dart,333,0.1993,116,60.81,100.0,92.0,88.2,0.0
373,59.99,1,Chub,35,dart,338,0.1993,117,60.94,100.0,92.0,88.2,0.0
374,57.06,1,Bream,35,smooth,330,0.1993,118,60.86,100.0,92.1,88.2,0.0
375,59.30,1,Bream,35,smooth,323,0.1993,119,60.81,100.0,92.1,88.2,0.0
376,-3.70,0,Chub,35,dart,484,0.1993,0,60.25,99.0,91.8,88.2,0.0
377,70.07,1,Red Snapper,40,mixed,328,0.1993,1,60.28,99.0,91.8,88.2,0.0
378,54.09,1,Anchovy,30,dart,340,0.1993,2,60.17,99.0,91.9,88.2,0.0
379,32.73,1,Carp,15,mixed,330,0.1993,3,59.98,99.0,91.9,88.2,0.0
380,52.99,1,Sardine,30,dart,330,0.1993,4,60.18,99.0,91.9,88.2,0.0
381,32.78,1,Carp,15,mixed,340,0.1993,5,59.99,99.0,91.9,88.2,0.0
382,62.18,1,Bream,35,smooth,323,0.1993,6,59.83,99.0,92.0,88.2,0.0
383,43.93,1,Herring,25,dart,338,0.1993,7,59.74,99.0,92.0,88.2,0.0
384,60.12,1,Bream,35,smooth,325,0.1993,8,59.81,99.0,92.0,88.2,0.0
385,56.93,1,Perch,35,dart,338,0.1993,9,59.86,99.0,92.0,88.2,0.0
386,51.49,1,Smallmouth Bass,28,mixed,328,0.1993,10,60.05,99.0,92.0,88.2,0.0
387,51.93,1,Smallmouth Bass,28,mixed,330,0.1993,11,59.93,99.0,92.1,88.2,0.0
388,57.38,1,Bream,35,smooth,315,0.1993,12,59.96,99.0,92.1,88.2,0.0
389,59.41,1,Chub,35,dart,325,0.1993,13,60.23,99.0,92.1,88.2,0.0
390,73.18,1,Red Snapper,40,mixed,380,0.1993,14,60.45,99.0,92.1,88.2,0.0
391,79.59,1,Shad,45,smooth,323,0.1993,15,60.65,99.0,92.1,88.6,0.0
392,83.81,1,Midnight Carp,55,mixed,325,0.1992,16,60.61,99.0,92.1,88.9,0.0
393,55.12,1,Sunfish,30,mixed,325,0.1992,17,60.36,99.0,92.2,88.9,0.0
394,61.00,1,Bream,35,smooth,325,0.1992,18,60.44,99.0,92.2,88.9,0.0
395,79.95,1,Ghostfish,50,mixed,323,0.1992,19,60.58,99.0,92.2,89.2,0.0
396,84.83,1,Ghostfish,50,mixed,325,0.1992,20,60.60,99.0,92.2,89.5,0.0
397,45.29,1,Herring,25,dart,335,0.1992,21,60.72,99.0,92.2,89.5,0.0
398,44.48,1,Herring,25,dart,325,0.1992,22,60.61,99.0,92.2,89.5,0.0
399,60.65,1,Chub,35,dart,320,0.1992,23,60.67,99.0,92.2,89.5,0.0
400,58.91,1,Chub,35,dart,333,0.1992,24,60.67,99.0,92.3,89.5,0.0
401,56.25,1,Sardine,30,dart,430,0.1992,25,60.18,99.0,92.3,89.5,0.0
402,79.96,1,Bullhead,46,smooth,328,0.1992,26,60.37,99.0,92.3,89.7,0.0
403,56.73,1,Bream,35,smooth,325,0.1992,27,60.22,99.0,92.3,89.7,0.0
404,87.44,1,Lionfish,50,smooth,333,0.1992,28,60.43,99.0,92.3,90.0,0.0
405,66.79,1,Red Snapper,40,mixed,323,0.1992,29,60.57,99.0,92.3,90.0,0.0
406,61.07,1,Chub,35,dart,320,0.1992,30,60.70,99.0,92.3,90.0,0.0
407,89.14,1,Red Mullet,55,smooth,315,0.1992,31,61.00,99.0,92.3,90.2,0.0
408,70.66,1,Red Snapper,40,mixed,333,0.1992,32,60.97,99.0,92.4,90.2,0.0
409,60.96,1,Chub,35,dart,330,0.1992,33,61.11,99.0,92.4,90.2,0.0
410,58.28,1,Chub,35,dart,328,0.1992,34,60.54,99.0,92.4,90.2,0.0
411,57.04,1,Perch,35,dart,333,0.1992,35,60.58,99.0,92.4,90.2,0.0
412,51.73,1,Sardine,30,dart,338,0.1992,36,60.43,99.0,92.5,90.2,0.0
413,58.95,1,Perch,35,dart,315,0.1992,37,60.43,99.0,92.5,90.2,0.0
414,63.60,1,Sea Cucumber,40,sinker,330,0.1992,38,60.75,99.0,92.5,90.2,0.0
415,60.32,1,Chub,35,dart,338,0.1992,39,60.51,99.0,92.5,90.2,0.0
416,68.09,1,Red Snapper,40,mixed,350,0.1992,40,60.54,99.0,92.5,90.2,0.0
417,48.22,1,Smallmouth Bass,28,mixed,320,0.1991,41,60.16,99.0,92.6,90.2,0.0
418,83.20,1,Salmon,50,mixed,323,0.1991,42,60.39,99.0,92.6,90.5,0.0
419,65.47,1,Sea Cucumber,40,sinker,323,0.1991,43,60.44,99.0,92.6,90.5,0.0
420,60.89,1,Chub,35,dart,328,0.1991,44,60.29,99.0,92.6,90.5,0.0
421,60.84,1,Perch,35,dart,373,0.1991,45,60.41,99.0,92.6,90.5,0.0
422,54.99,1,Sunfish,30,mixed,333,0.1991,46,60.12,99.0,92.6,90.5,0.0
423,83.42,1,Ghostfish,50,mixed,320,0.1991,47,60.43,99.0,92.6,90.7,0.0
424,51.01,1,Anchovy,30,dart,328,0.1991,48,60.40,99.0,92.7,90.7,0.0
425,54.32,1,Sardine,30,dart,328,0.1991,49,60.26,99.0,92.7,90.7,0.0
426,69.78,1,Red Snapper,40,mixed,340,0.1991,50,60.43,99.0,92.7,90.7,0.0
427,49.00,1,Herring,25,dart,470,0.1991,51,60.24,99.0,92.7,90.7,0.0
428,65.76,1,Sea Cucumber,40,sinker,325,0.1991,52,60.28,99.0,92.7,90.7,0.0
429,84.16,1,Goby,55,dart,358,0.1991,53,59.92,99.0,92.7,90.9,0.0
430,31.46,1,Carp,15,mixed,335,0.1991,54,59.90,99.0,92.7,90.9,0.0
431,114.69,1,Tuna,70,smooth,325,0.1991,55,60.58,99.0,92.7,91.1,0.0
432,32.06,1,Carp,15,mixed,343,0.1991,56,60.23,99.0,92.8,91.1,0.0
433,64.03,1,Sea Cucumber,40,sinker,325,0.1991,57,60.37,99.0,92.8,91.1,0.0
434,74.99,1,Bullhead,46,smooth,328,0.1991,58,60.51,99.0,92.8,91.3,0.0
435,106.43,1,Stonefish,65,sinker,465,0.1991,59,61.05,99.0,92.8,91.5,0.0
436,52.42,1,Sardine,30,dart,365,0.1991,60,60.92,99.0,92.8,91.5,0.0
437,58.70,1,Chub,35,dart,320,0.1991,61,61.01,99.0,92.8,91.5,0.0
438,55.38,1,Sardine,30,dart,350,0.1991,62,60.96,99.0,92.8,91.5,0.0
439,90.21,1,Goby,55,dart,388,0.1991,63,61.26,99.0,92.8,91.7,0.0
440,61.06,1,Chub,35,dart,315,0.1991,64,61.26,99.0,92.9,91.7,0.0
441,47.47,1,Herring,25,dart,335,0.1990,65,61.13,99.0,92.9,91.7,0.0
442,137.96,1,Stonefish,65,sinker,673,0.1990,66,61.63,99.0,92.9,91.8,0.0
443,50.03,1,Sunfish,30,mixed,313,0.1990,67,61.45,99.0,92.9,91.8,0.0
444,45.32,1,Herring,25,dart,333,0.1990,68,61.37,99.0,92.9,91.8,0.0
445,31.16,1,Carp,15,mixed,330,0.1990,69,61.08,99.0,92.9,91.8,0.0
446,51.99,1,Anchovy,30,dart,315,0.1990,70,61.14,99.0,92.9,91.8,0.0
447,44.77,1,Herring,25,dart,323,0.1990,71,60.89,99.0,93.0,91.8,0.0
448,47.74,1,Herring,25,dart,348,0.1990,72,60.58,99.0,93.0,91.8,0.0
449,71.13,1,Bullhead,46,smooth,325,0.1990,73,60.78,99.0,93.0,92.0,0.0
450,71.14,1,Tilapia,50,mixed,333,0.1990,74,61.17,99.0,93.0,92.2,0.0
451,65.37,1,Red Snapper,40,mixed,335,0.1990,75,60.97,99.0,93.0,92.2,0.0
452,44.73,1,Herring,25,dart,323,0.1990,76,60.97,99.0,93.0,92.2,0.0
453,83.01,1,Tilapia,50,mixed,320,0.1990,77,61.31,99.0,93.0,92.3,0.0
454,84.35,1,Largemouth Bass,50,mixed,320,0.1990,78,61.54,99.0,93.0,92.5,0.0
455,59.15,1,Perch,35,dart,325,0.1990,79,61.37,99.0,93.0,92.5,0.0
456,44.91,1,Herring,25,dart,330,0.1990,80,61.00,99.0,93.1,92.5,0.0
457,8.63,0,Walleye,45,smooth,654,0.1990,0,60.27,99.0,93.1,90.7,0.0
458,45.85,1,Herring,25,dart,325,0.1990,1,60.15,99.0,93.1,90.7,0.0
459,52.77,1,Smallmouth Bass,28,mixed,333,0.1990,2,60.09,99.0,93.1,90.7,0.0
460,60.89,1,Bream,35,smooth,328,0.1990,3,60.16,99.0,93.1,90.7,0.0
461,60.58,1,Bream,35,smooth,328,0.1990,4,60.25,99.0,93.1,90.7,0.0
462,68.22,1,Sea Cucumber,40,sinker,348,0.1990,5,60.41,99.0,93.1,90.7,0.0
463,46.94,1,Smallmouth Bass,28,mixed,315,0.1989,6,60.36,99.0,93.2,90.7,0.0
464,60.12,1,Chub,35,dart,320,0.1989,7,60.28,99.0,93.2,90.7,0.0
465,54.85,1,Sardine,30,dart,318,0.1989,8,60.29,99.0,93.2,90.7,0.0
466,78.41,1,Salmon,50,mixed,358,0.1989,9,60.58,99.0,93.2,90.9,0.0
467,101.10,1,Eel,70,smooth,310,0.1989,10,61.05,99.0,93.2,91.1,0.0
468,31.74,1,Carp,15,mixed,323,0.1989,11,61.04,99.0,93.2,91.1,0.0
469,52.73,1,Sardine,30,dart,330,0.1989,12,60.74,99.0,93.2,91.1,0.0
470,46.24,1,Herring,25,dart,340,0.1989,13,60.56,99.0,93.2,91.1,0.0
471,103.68,1,Woodskip,50,mixed,715,0.1989,14,61.14,99.0,93.2,91.2,0.0
472,52.17,1,Sunfish,30,mixed,325,0.1989,15,61.10,99.0,93.3,91.2,0.0
473,83.11,1,Halibut,50,sinker,565,0.1989,16,61.33,99.0,93.3,91.4,0.0
474,53.80,1,Sunfish,30,mixed,325,0.1989,17,61.30,99.0,93.3,91.4,0.0
475,53.79,1,Anchovy,30,dart,330,0.1989,18,61.24,99.0,93.3,91.4,0.0
476,55.39,1,Sardine,30,dart,320,0.1989,19,61.84,100.0,93.3,91.4,0.0
477,75.63,1,Rainbow Trout,45,mixed,323,0.1989,20,61.89,100.0,93.3,91.5,0.0
478,31.72,1,Carp,15,mixed,323,0.1989,21,61.67,100.0,93.3,91.5,0.0
479,67.13,1,Sea Cucumber,40,sinker,363,0.1989,22,62.01,100.0,93.3,91.5,0.0
480,53.40,1,Sunfish,30,mixed,325,0.1989,23,62.02,100.0,93.3,91.5,0.0
481,61.17,1,Bream,35,smooth,325,0.1989,24,62.30,100.0,93.4,91.5,0.0
482,60.49,1,Sea Cucumber,40,sinker,328,0.1989,25,62.28,100.0,93.4,91.5,0.0
483,45.63,1,Herring,25,dart,330,0.1989,26,62.30,100.0,93.4,91.5,0.0
484,64.94,1,Sea Cucumber,40,sinker,338,0.1989,27,62.35,100.0,93.4,91.5,0.0
485,30.50,1,Carp,15,mixed,315,0.1988,28,62.08,100.0,93.4,91.5,0.0
486,58.91,1,Perch,35,dart,333,0.1988,29,62.16,100.0,93.4,91.5,0.0
487,31.19,1,Carp,15,mixed,350,0.1988,30,61.95,100.0,93.5,91.5,0.0
488,60.05,1,Sea Cucumber,40,sinker,328,0.1988,31,61.98,100.0,93.5,91.5,0.0
489,60.36,1,Bream,35,smooth,325,0.1988,32,61.99,100.0,93.5,91.5,0.0
490,60.23,1,Perch,35,dart,325,0.1988,33,61.86,100.0,93.5,91.5,0.0
491,88.35,1,Lionfish,50,smooth,330,0.1988,34,61.94,100.0,93.5,91.7,0.0
492,77.61,1,Walleye,45,smooth,335,0.1988,35,61.88,100.0,93.5,91.8,0.0
493,58.65,1,Bream,35,smooth,338,0.1988,36,61.92,100.0,93.5,91.8,0.0
494,66.91,1,Sea Cucumber,40,sinker,325,0.1988,37,61.98,100.0,93.5,91.8,0.0
495,61.38,1,Bream,35,smooth,338,0.1988,38,61.79,100.0,93.5,91.8,0.0
496,83.98,1,Halibut,50,sinker,335,0.1988,39,61.78,100.0,93.5,91.9,0.0
497,60.45,1,Chub,35,dart,328,0.1988,40,61.93,100.0,93.6,91.9,0.0
498,59.50,1,Perch,35,dart,320,0.1988,41,62.08,100.0,93.6,91.9,0.0
499,30.83,1,Carp,15,mixed,363,0.1988,42,61.79,100.0,93.6,91.9,0.0
500,56.95,1,Anchovy,30,dart,368,0.1988,43,61.77,100.0,93.6,91.9,0.0
501,157.57,1,Squid,75,sinker,665,0.1988,44,62.78,100.0,93.6,91.9,100.0
502,68.16,1,Flounder,50,sinker,345,0.1988,45,62.66,100.0,93.6,92.1,100.0
503,60.34,1,Perch,35,dart,325,0.1988,46,62.70,100.0,93.6,92.1,100.0
504,55.34,1,Anchovy,30,dart,368,0.1988,47,62.38,100.0,93.6,92.1,100.0
505,108.23,1,Albacore,60,mixed,558,0.1988,48,62.79,100.0,93.6,92.2,100.0
506,55.54,1,Anchovy,30,dart,370,0.1987,49,62.74,100.0,93.7,92.2,100.0
507,109.31,1,Eel,70,smooth,318,0.1987,50,62.94,100.0,93.7,92.3,100.0
508,108.59,1,Blue Discus,60,dart,608,0.1987,51,63.32,100.0,93.7,92.4,100.0
509,82.16,1,Halibut,50,sinker,335,0.1987,52,63.53,100.0,93.7,92.5,100.0
510,46.50,1,Herring,25,dart,325,0.1987,53,63.41,100.0,93.7,92.5,100.0
511,61.35,1,Perch,35,dart,323,0.1987,54,63.45,100.0,93.7,92.5,100.0
512,51.74,1,Smallmouth Bass,28,mixed,325,0.1987,55,63.45,100.0,93.7,92.5,100.0
513,79.38,1,Bullhead,46,smooth,325,0.1987,56,63.66,100.0,93.7,92.6,100.0
514,175.45,1,Lava Eel,90,mixed,620,0.1987,57,64.78,100.0,93.7,92.6,100.0
515,63.44,1,Bream,35,smooth,328,0.1987,58,64.81,100.0,93.7,92.6,100.0
516,96.30,1,Tiger Trout,60,dart,408,0.1987,59,65.09,100.0,93.7,92.8,100.0
517,48.53,1,Anchovy,30,dart,353,0.1987,60,65.09,100.0,93.7,92.8,100.0
518,80.05,1,Flounder,50,sinker,320,0.1987,61,65.06,100.0,93.7,92.9,100.0
519,53.01,1,Sardine,30,dart,323,0.1987,62,64.94,100.0,93.7,92.9,100.0
520,58.35,1,Chub,35,dart,335,0.1987,63,64.91,100.0,93.8,92.9,100.0
521,55.93,1,Sunfish,30,mixed,330,0.1987,64,64.86,100.0,93.8,92.9,100.0
522,61.30,1,Bream,35,smooth,330,0.1987,65,64.93,100.0,93.8,92.9,100.0
523,44.61,1,Herring,25,dart,328,0.1987,66,64.54,100.0,93.8,92.9,100.0
524,86.90,1,Albacore,60,mixed,320,0.1987,67,64.90,100.0,93.8,93.0,100.0
525,70.91,1,Red Snapper,40,mixed,333,0.1986,68,65.06,100.0,93.8,93.0,100.0
526,31.69,1,Carp,15,mixed,328,0.1986,69,64.68,100.0,93.8,93.0,100.0
527,102.39,1,Tuna,70,smooth,323,0.1986,70,65.22,100.0,93.8,93.1,100.0
528,68.62,1,Red Snapper,40,mixed,335,0.1986,71,65.24,100.0,93.8,93.1,100.0
529,54.54,1,Sardine,30,dart,328,0.1986,72,64.95,100.0,93.8,93.1,100.0
530,-26.11,0,Pufferfish,80,floater,289,0.1986,0,64.37,99.0,93.8,93.1,66.7
531,183.69,1,Octopus,95,sinker,553,0.1986,1,65.06,99.0,93.8,93.1,75.0
532,56.26,1,Anchovy,30,dart,335,0.1986,2,65.30,99.0,93.9,93.1,75.0
533,-44.41,0,Scorpion Carp,90,dart,167,0.1986,0,64.22,98.0,93.9,93.1,60.0
534,61.31,1,Perch,35,dart,340,0.1986,1,64.08,98.0,93.9,93.1,60.0
535,61.07,1,Perch,35,dart,335,0.1986,2,63.63,98.0,93.9,93.1,60.0
536,31.53,1,Carp,15,mixed,325,0.1986,3,63.42,98.0,93.9,93.1,60.0
537,-41.18,0,Lingcod,85,mixed,217,0.1986,0,62.42,97.0,93.9,93.1,50.0
538,79.35,1,Ghostfish,50,mixed,320,0.1986,1,62.66,97.0,93.9,93.2,50.0
539,-32.85,0,Void Salmon,80,mixed,194,0.1986,0,61.43,96.0,93.9,93.2,42.9
540,78.36,1,Flounder,50,sinker,328,0.1986,1,61.60,96.0,93.9,93.2,42.9
541,61.56,1,Perch,35,dart,348,0.1986,2,61.75,96.0,93.9,93.2,42.9
542,46.10,1,Herring,25,dart,325,0.1986,3,60.83,96.0,93.9,93.2,42.9
543,31.32,1,Carp,15,mixed,325,0.1986,4,60.64,96.0,93.9,93.2,42.9
544,61.16,1,Chub,35,dart,360,0.1986,5,60.80,96.0,94.0,93.2,42.9
545,32.29,1,Carp,15,mixed,325,0.1985,6,60.81,96.0,94.0,93.2,42.9
546,115.84,1,Super Cucumber,80,sinker,395,0.1985,7,61.45,96.0,94.0,93.2,50.0
547,88.26,1,Lionfish,50,smooth,338,0.1985,8,61.88,96.0,94.0,93.3,50.0
548,-32.72,0,Catfish,75,mixed,255,0.1985,0,61.08,95.0,94.0,93.3,44.4
549,94.00,1,Pike,60,dart,428,0.1985,1,61.31,95.0,94.0,93.4,44.4
550,59.97,1,Perch,35,dart,330,0.1985,2,61.20,95.0,94.0,93.4,44.4
551,-3.43,0,Stingray,80,sinker,520,0.1985,0,60.51,94.0,94.0,93.4,40.0
552,64.71,1,Sea Cucumber,40,sinker,330,0.1985,1,60.71,94.0,94.0,93.4,40.0
553,86.78,1,Woodskip,50,mixed,335,0.1985,2,60.74,94.0,94.0,93.5,40.0
554,46.28,1,Herring,25,dart,323,0.1985,3,60.36,94.0,94.0,93.5,40.0
555,50.78,1,Smallmouth Bass,28,mixed,328,0.1985,4,60.28,94.0,94.0,93.5,40.0
556,52.88,1,Smallmouth Bass,28,mixed,325,0.1985,5,60.36,94.0,94.0,93.5,40.0
557,78.31,1,Flounder,50,sinker,385,0.1985,6,61.06,94.0,94.0,93.6,40.0
558,136.25,1,Stingray,80,sinker,485,0.1985,7,61.96,94.0,94.0,93.6,45.5
559,85.74,1,Woodskip,50,mixed,330,0.1985,8,62.29,94.0,94.0,93.7,45.5
560,77.95,1,Halibut,50,sinker,335,0.1985,9,62.46,94.0,94.0,93.8,45.5
561,-25.72,0,Stonefish,65,sinker,289,0.1985,0,61.60,93.0,94.0,92.6,45.5
562,126.64,1,Lava Eel,90,mixed,353,0.1985,1,62.18,93.0,94.0,92.6,50.0
563,96.87,1,Stonefish,65,sinker,415,0.1984,2,62.68,93.0,94.0,92.7,50.0
564,63.47,1,Bream,35,smooth,333,0.1984,3,62.72,93.0,94.0,92.7,50.0
565,52.26,1,Smallmouth Bass,28,mixed,323,0.1984,4,62.69,93.0,94.1,92.7,50.0
566,94.33,1,Salmon,50,mixed,545,0.1984,5,62.85,93.0,94.1,92.8,50.0
567,-45.87,0,Scorpion Carp,90,dart,237,0.1984,0,61.38,92.0,94.1,92.8,46.2
568,89.56,1,Lionfish,50,smooth,340,0.1984,1,61.96,92.0,94.1,92.9,46.2
569,71.76,1,Red Snapper,40,mixed,340,0.1984,2,62.15,92.0,94.1,92.9,46.2
570,127.77,1,Void Salmon,80,mixed,563,0.1984,3,62.96,92.0,94.1,92.9,50.0
571,72.21,1,Red Snapper,40,mixed,335,0.1984,4,62.65,92.0,94.1,92.9,50.0
